pen,datespan,days_before_removal,lying_pigs,not_lying_pigs,group
Pen 3,221219_230125,-3,13.459787990255123,10.450935043499335,control
Pen 3,221219_230125,-5,14.032115147624339,9.898846323721711,control
Pen 3,221219_230125,-7,13.77994073930761,10.086498162266565,control
Pen 3,221219_230125,0,12.500410737390837,11.378176961602742,control
Pen 3,221219_230125,-1,15.183439520441377,10.139155892139032,control
Pen 3,221219_230125,-3,12.738243627835871,10.450935043499335,control
Pen 3,221219_230125,-5,13.714028585175791,9.898846323721711,control
Pen 3,221219_230125,-7,13.459787990255123,10.086498162266565,control
Pen 3,221219_230125,0,15.392492003384652,11.378176961602742,control
Pen 3,221219_230125,-1,13.77994073930761,10.139155892139032,control
Pen 3,221219_230125,-3,14.194110483003398,10.450935043499335,control
Pen 3,221219_230125,-5,13.29618789017722,9.898846323721711,control
Pen 3,221219_230125,-7,12.246250893178571,10.086498162266565,control
Pen 3,221219_230125,0,13.819554008921491,11.378176961602742,control
Pen 3,221219_230125,-1,13.819554008921491,10.139155892139032,control
Pen 3,221219_230125,-3,13.835709767031291,10.450935043499335,control
Pen 3,221219_230125,-5,14.186139948738164,9.898846323721711,control
Pen 3,221219_230125,-7,12.374194801821991,10.086498162266565,control
Pen 3,221219_230125,0,14.032115147624339,11.378176961602742,control
Pen 3,221219_230125,-1,13.29618789017722,10.139155892139032,control
Pen 3,221219_230125,-3,12.246250893178571,10.450935043499335,control
Pen 3,221219_230125,-5,13.05515988928267,9.898846323721711,control
Pen 3,221219_230125,-7,13.119252172454921,10.086498162266565,control
Pen 3,221219_230125,0,14.186139948738164,11.378176961602742,control
Pen 3,230227_230406,-1,14.86917036309938,7.345942001525825,control
Pen 3,230227_230406,-3,15.395942957087676,6.782351933535199,control
Pen 3,230227_230406,-5,14.811356074973006,7.368861028968634,control
Pen 3,230227_230406,-7,11.00000147524644,7.3056948508059705,control
Pen 3,230227_230406,0,13.98256568273554,8.423147988279618,control
Pen 3,230227_230406,-1,14.294797194872253,7.345942001525825,control
Pen 3,230227_230406,-3,13.650740721369088,6.782351933535199,control
Pen 3,230227_230406,-5,14.392175069835725,7.368861028968634,control
Pen 3,230227_230406,-7,14.268453679791756,7.3056948508059705,control
Pen 3,230227_230406,0,14.603562843514686,8.423147988279618,control
Pen 3,230227_230406,-1,13.088641258755793,7.345942001525825,control
Pen 3,230227_230406,-3,15.025495750708219,6.782351933535199,control
Pen 3,230227_230406,-5,14.034317183145925,7.368861028968634,control
Pen 3,230227_230406,-7,14.86917036309938,7.3056948508059705,control
Pen 3,230227_230406,0,12.786914379077894,8.423147988279618,control
Pen 3,230227_230406,-1,12.786914379077894,7.345942001525825,control
Pen 3,230227_230406,-3,12.835631528964862,6.782351933535199,control
Pen 3,230227_230406,-5,14.230091328864546,7.368861028968634,control
Pen 3,230227_230406,-7,13.98256568273554,7.3056948508059705,control
Pen 3,230227_230406,0,12.552721842789984,8.423147988279618,control
Pen 3,230227_230406,-1,14.603562843514686,7.345942001525825,control
Pen 3,230227_230406,-3,13.721140607238063,6.782351933535199,control
Pen 3,230227_230406,-5,13.854167957209073,7.368861028968634,control
Pen 3,230227_230406,-7,14.583392256770779,7.3056948508059705,control
Pen 3,230227_230406,0,14.92399422808281,8.423147988279618,control
Pen 4,211229_220119,-1,12.683420479302832,9.74569716775599,control
Pen 4,211229_220119,-3,12.647746530313313,9.763613346685442,control
Pen 4,211229_220119,-5,10.384660132226372,11.84691272676138,control
Pen 4,211229_220119,-7,9.93871241980807,11.955049981663342,control
Pen 4,211229_220119,0,12.76475599171571,9.806839811834932,control
Pen 4,211229_220119,-1,12.678797386051224,9.74569716775599,control
Pen 4,211229_220119,-3,12.76475599171571,9.763613346685442,control
Pen 4,211229_220119,-5,12.719620168657537,11.84691272676138,control
Pen 4,211229_220119,-7,12.283759602208738,11.955049981663342,control
Pen 4,211229_220119,0,13.622644994364672,9.806839811834932,control
Pen 4,211229_220119,-1,14.149943469310207,9.74569716775599,control
Pen 4,211229_220119,-3,12.678797386051224,9.763613346685442,control
Pen 4,211229_220119,-5,12.76475599171571,11.84691272676138,control
Pen 4,211229_220119,-7,12.719620168657537,11.955049981663342,control
Pen 4,211229_220119,0,14.490379199157701,9.806839811834932,control
Pen 4,211229_220119,-1,10.384660132226372,9.74569716775599,control
Pen 4,211229_220119,-3,9.93871241980807,9.763613346685442,control
Pen 4,211229_220119,-5,10.221210782213278,11.84691272676138,control
Pen 4,211229_220119,-7,9.01669671562693,11.955049981663342,control
Pen 4,211229_220119,0,12.283759602208738,9.806839811834932,control
Pen 4,211229_220119,-1,12.671248366443379,9.74569716775599,control
Pen 4,211229_220119,-3,12.683420479302832,9.763613346685442,control
Pen 4,211229_220119,-5,12.647746530313313,11.84691272676138,control
Pen 4,211229_220119,-7,10.384660132226372,11.955049981663342,control
Pen 4,211229_220119,0,12.678797386051224,9.806839811834932,control
Pen 4,220228_220407,-1,5.413861139704802,9.744459353260808,control
Pen 4,220228_220407,-3,5.286252723311547,9.017156862745098,control
Pen 4,220228_220407,-5,4.659505010037195,10.093018135435793,control
Pen 4,220228_220407,-7,4.5694056274296,9.739785312709737,control
Pen 4,220228_220407,0,5.520344687478226,10.15835552116504,control
Pen 4,220228_220407,-1,4.914232678882511,9.744459353260808,control
Pen 4,220228_220407,-3,4.723568190865081,9.017156862745098,control
Pen 4,220228_220407,-5,4.106377304989513,10.093018135435793,control
Pen 4,220228_220407,-7,2.8970043572984747,9.739785312709737,control
Pen 4,220228_220407,0,5.286252723311547,10.15835552116504,control
Pen 4,220228_220407,-1,7.2527361892914195,9.744459353260808,control
Pen 4,220228_220407,-3,6.7681550578596115,9.017156862745098,control
Pen 4,220228_220407,-5,6.706470588235294,10.093018135435793,control
Pen 4,220228_220407,-7,6.022952330451024,9.739785312709737,control
Pen 4,220228_220407,0,8.042344032428675,10.15835552116504,control
Pen 4,220228_220407,-1,4.5694056274296,9.744459353260808,control
Pen 4,220228_220407,-3,3.155734603464459,9.017156862745098,control
Pen 4,220228_220407,-5,3.194325591871969,10.093018135435793,control
Pen 4,220228_220407,-7,7.726144249999229,9.739785312709737,control
Pen 4,220228_220407,0,4.723568190865081,10.15835552116504,control
Pen 4,220228_220407,-1,6.927143633888519,9.744459353260808,control
Pen 4,220228_220407,-3,6.721019981606889,9.017156862745098,control
Pen 4,220228_220407,-5,6.445826081152545,10.093018135435793,control
Pen 4,220228_220407,-7,5.6989465277936455,9.739785312709737,control
Pen 4,220228_220407,0,7.2527361892914195,10.15835552116504,control
Pen 4,220725_220905,-1,2.790917155560764,9.791963420990015,control
Pen 4,220725_220905,-3,3.2304556014742354,6.999983317378075,control
Pen 4,220725_220905,-5,3.773928935430609,6.536980101302436,control
Pen 4,220725_220905,-7,6.280690604566994,7.422644569651945,control
Pen 4,220725_220905,0,2.246269065035284,10.793002332206244,control
Pen 4,220725_220905,-1,4.662462866602449,9.791963420990015,control
Pen 4,220725_220905,-3,4.892705936218937,6.999983317378075,control
Pen 4,220725_220905,-5,3.97044727244899,6.536980101302436,control
Pen 4,220725_220905,-7,2.246269065035284,7.422644569651945,control
Pen 4,220725_220905,0,5.400646575582765,10.793002332206244,control
Pen 4,220725_220905,-1,2.7026159772858276,9.791963420990015,control
Pen 4,220725_220905,-3,2.790917155560764,6.999983317378075,control
Pen 4,220725_220905,-5,3.2304556014742354,6.536980101302436,control
Pen 4,220725_220905,-7,3.773928935430609,7.422644569651945,control
Pen 4,220725_220905,0,3.97044727244899,10.793002332206244,control
Pen 4,220725_220905,-1,4.814934021138391,9.791963420990015,control
Pen 4,220725_220905,-3,2.7026159772858276,6.999983317378075,control
Pen 4,220725_220905,-5,2.790917155560764,6.536980101302436,control
Pen 4,220725_220905,-7,3.2304556014742354,7.422644569651945,control
Pen 4,220725_220905,0,4.892705936218937,10.793002332206244,control
Pen 4,220725_220905,-1,9.971605877261437,9.791963420990015,control
Pen 4,220725_220905,-3,8.571654614472395,6.999983317378075,control
Pen 4,220725_220905,-5,6.119966813831874,6.536980101302436,control
Pen 4,220725_220905,-7,4.662462866602449,7.422644569651945,control
Pen 4,220725_220905,0,9.802582634679492,10.793002332206244,control
Pen 5,211231_220119,-1,13.421102029523055,12.24543327966272,control
Pen 5,211231_220119,-3,13.345481563065126,12.054223551884938,control
Pen 5,211231_220119,-5,14.635915680515966,10.792345215129615,control
Pen 5,211231_220119,0,13.877760395626018,11.640486436881647,control
Pen 5,211231_220119,-1,14.42707456969096,12.24543327966272,control
Pen 5,211231_220119,-3,13.877760395626018,12.054223551884938,control
Pen 5,211231_220119,-5,13.271788304032858,10.792345215129615,control
Pen 5,211231_220119,0,15.644869281045752,11.640486436881647,control
Pen 5,211231_220119,-1,13.877760395626018,12.24543327966272,control
Pen 5,211231_220119,-3,13.271788304032858,12.054223551884938,control
Pen 5,211231_220119,-5,14.493442697686026,10.792345215129615,control
Pen 5,211231_220119,0,14.021671519582029,11.640486436881647,control
Pen 5,211231_220119,-1,15.644869281045752,12.24543327966272,control
Pen 5,211231_220119,-3,14.021671519582029,12.054223551884938,control
Pen 5,211231_220119,-5,13.421102029523055,10.792345215129615,control
Pen 5,211231_220119,0,15.465007442410277,11.640486436881647,control
Pen 5,211231_220119,-1,14.021671519582029,12.24543327966272,control
Pen 5,211231_220119,-3,13.421102029523055,12.054223551884938,control
Pen 5,211231_220119,-5,13.345481563065126,10.792345215129615,control
Pen 5,211231_220119,0,14.42707456969096,11.640486436881647,control
Pen 5,220228_220407,-1,11.394991155081135,12.730423151361697,control
Pen 5,220228_220407,-3,10.548325316108908,13.390507647557088,control
Pen 5,220228_220407,-5,10.301533036706308,13.184742264574254,control
Pen 5,220228_220407,-7,10.957753080279295,12.239666011850943,control
Pen 5,220228_220407,0,12.03367292019968,11.947469075993828,control
Pen 5,220228_220407,-1,11.003066204782114,12.730423151361697,control
Pen 5,220228_220407,-3,9.382968165566426,13.390507647557088,control
Pen 5,220228_220407,-5,9.983761632959679,13.184742264574254,control
Pen 5,220228_220407,-7,12.667586496740705,12.239666011850943,control
Pen 5,220228_220407,0,10.957753080279295,11.947469075993828,control
Pen 5,220228_220407,-1,12.927020923726127,12.730423151361697,control
Pen 5,220228_220407,-3,13.874733362906698,13.390507647557088,control
Pen 5,220228_220407,-5,13.617641939382741,13.184742264574254,control
Pen 5,220228_220407,-7,12.084120546145563,12.239666011850943,control
Pen 5,220228_220407,0,12.822108149439643,11.947469075993828,control
Pen 5,220228_220407,-1,9.382968165566426,12.730423151361697,control
Pen 5,220228_220407,-3,9.983761632959679,13.390507647557088,control
Pen 5,220228_220407,-5,12.667586496740705,13.184742264574254,control
Pen 5,220228_220407,-7,12.695886874837836,12.239666011850943,control
Pen 5,220228_220407,0,10.496214352930261,11.947469075993828,control
Pen 5,220228_220407,-1,10.406467677229186,12.730423151361697,control
Pen 5,220228_220407,-3,11.003066204782114,13.390507647557088,control
Pen 5,220228_220407,-5,9.382968165566426,13.184742264574254,control
Pen 5,220228_220407,-7,9.983761632959679,12.239666011850943,control
Pen 5,220228_220407,0,10.301533036706308,11.947469075993828,control
Pen 5,221219_230126,-1,14.544866219214933,9.870176784627102,control
Pen 5,221219_230126,-3,13.681666124598303,10.643109460504498,control
Pen 5,221219_230126,-5,12.01225230355609,11.450536088804881,control
Pen 5,221219_230126,-7,12.150727781692765,10.583255663262229,control
Pen 5,221219_230126,0,13.483230736369096,10.809219859680285,control
Pen 5,221219_230126,-1,14.09913238949966,9.870176784627102,control
Pen 5,221219_230126,-3,13.589808746355814,10.643109460504498,control
Pen 5,221219_230126,-5,13.796825919297802,11.450536088804881,control
Pen 5,221219_230126,-7,14.047245943715593,10.583255663262229,control
Pen 5,221219_230126,0,14.457519978006891,10.809219859680285,control
Pen 5,221219_230126,-1,14.033394371538654,9.870176784627102,control
Pen 5,221219_230126,-3,14.300742779569404,10.643109460504498,control
Pen 5,221219_230126,-5,13.843695394166781,11.450536088804881,control
Pen 5,221219_230126,-7,12.988235803513218,10.583255663262229,control
Pen 5,221219_230126,0,13.589808746355814,10.809219859680285,control
Pen 5,221219_230126,-1,12.86710457954551,9.870176784627102,control
Pen 5,221219_230126,-3,13.173244229365588,10.643109460504498,control
Pen 5,221219_230126,-5,13.483230736369096,11.450536088804881,control
Pen 5,221219_230126,-7,14.356095917693745,10.583255663262229,control
Pen 5,221219_230126,0,12.830824011104342,10.809219859680285,control
Pen 5,221219_230126,-1,12.621909763637378,9.870176784627102,control
Pen 5,221219_230126,-3,12.86710457954551,10.643109460504498,control
Pen 5,221219_230126,-5,13.173244229365588,11.450536088804881,control
Pen 5,221219_230126,-7,13.483230736369096,10.583255663262229,control
Pen 5,221219_230126,0,12.29246803925008,10.809219859680285,control
Pen 6,211230_220120,-1,9.104480173902092,11.025281490233276,control
Pen 6,211230_220120,-3,10.299643354303177,9.207741896186716,control
Pen 6,211230_220120,-5,9.863052929350605,9.15131592893544,control
Pen 6,211230_220120,0,9.50297548849685,10.620644113730814,control
Pen 6,211230_220120,-1,11.881347340107668,11.025281490233276,control
Pen 6,211230_220120,-3,11.059891093980236,9.207741896186716,control
Pen 6,211230_220120,-5,9.104480173902092,9.15131592893544,control
Pen 6,211230_220120,0,12.43220288279545,10.620644113730814,control
Pen 6,211230_220120,-1,11.059891093980236,11.025281490233276,control
Pen 6,211230_220120,-3,9.104480173902092,9.207741896186716,control
Pen 6,211230_220120,-5,10.299643354303177,9.15131592893544,control
Pen 6,211230_220120,0,11.613836292224278,10.620644113730814,control
Pen 6,211230_220120,-1,9.50297548849685,11.025281490233276,control
Pen 6,211230_220120,-3,9.169511286907202,9.207741896186716,control
Pen 6,211230_220120,-5,10.131828563487423,9.15131592893544,control
Pen 6,211230_220120,0,11.059891093980236,10.620644113730814,control
Pen 6,211230_220120,-1,12.43220288279545,11.025281490233276,control
Pen 6,211230_220120,-3,11.613836292224278,9.207741896186716,control
Pen 6,211230_220120,-5,9.50297548849685,9.15131592893544,control
Pen 6,211230_220120,0,12.446977605294961,10.620644113730814,control
Pen 6,220228_220407,-1,4.212156862745098,7.942124183006537,control
Pen 6,220228_220407,-3,5.508566026214711,8.827831406316944,control
Pen 6,220228_220407,-5,7.796964673773267,7.55817054008662,control
Pen 6,220228_220407,0,4.496771474501343,9.569179727986125,control
Pen 6,220228_220407,-1,7.98707783880963,7.942124183006537,control
Pen 6,220228_220407,-3,7.818257040342161,8.827831406316944,control
Pen 6,220228_220407,-5,7.294870100997759,7.55817054008662,control
Pen 6,220228_220407,0,7.35574085740852,9.569179727986125,control
Pen 6,220228_220407,-1,6.801117985437709,7.942124183006537,control
Pen 6,220228_220407,-3,6.953232509841087,8.827831406316944,control
Pen 6,220228_220407,-5,6.331295490650143,7.55817054008662,control
Pen 6,220228_220407,0,6.846150202376177,9.569179727986125,control
Pen 6,220228_220407,-1,5.864010492237859,7.942124183006537,control
