pen,datespan,days_before_removal,date,upright_tails,hanging_tails,posture_diff,group,sample_id
Pen 5,211231_220119,3,2022-01-08,0.8718261218185378,0.1281738781814622,0.7436522436370755,control,2
Pen 5,211231_220119,4,2022-01-07,0.8754001176582974,0.12459988234170256,0.7508002353165949,control,2
Pen 5,211231_220119,5,2022-01-06,0.8763184705023201,0.1236815294976799,0.7526369410046402,control,2
Pen 5,211231_220119,6,2022-01-05,0.8776529489882051,0.12234705101179488,0.7553058979764103,control,2
Pen 5,211231_220119,7,2022-01-04,0.8708047468996386,0.12919525310036142,0.7416094937992771,control,2
Pen 5,211231_220119,8,2022-01-03,0.868087743409347,0.13191225659065295,0.736175486818694,control,2
Pen 5,211231_220119,9,2022-01-02,0.8567400733686942,0.1432599266313058,0.7134801467373882,control,2
Pen 5,211231_220119,10,2022-01-01,0.8492818620551152,0.15071813794488478,0.6985637241102304,control,2
Pen 5,211231_220119,0,2022-01-09,0.8721630455832826,0.1278369544167174,0.7443260911665651,control,3
Pen 5,211231_220119,1,2022-01-08,0.8718261218185378,0.1281738781814622,0.7436522436370755,control,3
Pen 5,211231_220119,2,2022-01-07,0.8754001176582974,0.12459988234170256,0.7508002353165949,control,3
Pen 5,211231_220119,3,2022-01-06,0.8763184705023201,0.1236815294976799,0.7526369410046402,control,3
Pen 5,211231_220119,4,2022-01-05,0.8776529489882051,0.12234705101179488,0.7553058979764103,control,3
Pen 5,211231_220119,5,2022-01-04,0.8708047468996386,0.12919525310036142,0.7416094937992771,control,3
Pen 5,211231_220119,6,2022-01-03,0.868087743409347,0.13191225659065295,0.736175486818694,control,3
Pen 5,211231_220119,7,2022-01-02,0.8567400733686942,0.1432599266313058,0.7134801467373882,control,3
Pen 5,211231_220119,8,2022-01-01,0.8492818620551152,0.15071813794488478,0.6985637241102304,control,3
Pen 5,211231_220119,9,2021-12-31,0.84194673017397,0.15805326982603007,0.6838934603479399,control,3
Pen 5,211231_220119,0,2022-01-13,0.8813303918619453,0.11866960813805476,0.7626607837238906,control,4
Pen 5,211231_220119,1,2022-01-12,0.8948810096090005,0.10511899039099952,0.789762019218001,control,4
Pen 5,211231_220119,2,2022-01-11,0.8860881197193186,0.11391188028068146,0.7721762394386372,control,4
Pen 5,211231_220119,3,2022-01-10,0.8813415960438921,0.11865840395610794,0.7626831920877842,control,4
Pen 5,211231_220119,4,2022-01-09,0.8721630455832826,0.1278369544167174,0.7443260911665651,control,4
Pen 5,211231_220119,5,2022-01-08,0.8718261218185378,0.1281738781814622,0.7436522436370755,control,4
Pen 5,211231_220119,6,2022-01-07,0.8754001176582974,0.12459988234170256,0.7508002353165949,control,4
Pen 5,211231_220119,7,2022-01-06,0.8763184705023201,0.1236815294976799,0.7526369410046402,control,4
Pen 5,211231_220119,8,2022-01-05,0.8776529489882051,0.12234705101179488,0.7553058979764103,control,4
Pen 5,211231_220119,9,2022-01-04,0.8708047468996386,0.12919525310036142,0.7416094937992771,control,4
Pen 5,211231_220119,10,2022-01-03,0.868087743409347,0.13191225659065295,0.736175486818694,control,4
Pen 5,211231_220119,0,2022-01-05,0.8776529489882051,0.12234705101179488,0.7553058979764103,control,5
Pen 5,211231_220119,1,2022-01-04,0.8708047468996386,0.12919525310036142,0.7416094937992771,control,5
Pen 5,211231_220119,2,2022-01-03,0.868087743409347,0.13191225659065295,0.736175486818694,control,5
Pen 5,211231_220119,3,2022-01-02,0.8567400733686942,0.1432599266313058,0.7134801467373882,control,5
Pen 5,211231_220119,4,2022-01-01,0.8492818620551152,0.15071813794488478,0.6985637241102304,control,5
Pen 5,211231_220119,5,2021-12-31,0.84194673017397,0.15805326982603007,0.6838934603479399,control,5
Pen 5,220228_220407,0,2022-03-24,0.7138910009598748,0.28610899904012527,0.4277820019197494,control,1
Pen 5,220228_220407,1,2022-03-23,0.7969515187858605,0.20304848121413954,0.593903037571721,control,1
Pen 5,220228_220407,2,2022-03-22,0.8508637898778292,0.14913621012217085,0.7017275797556582,control,1
Pen 5,220228_220407,3,2022-03-21,0.8861221582383885,0.11387784176161163,0.7722443164767768,control,1
Pen 5,220228_220407,4,2022-03-20,0.8775546135244947,0.12244538647550533,0.7551092270489893,control,1
Pen 5,220228_220407,5,2022-03-19,0.8834178017341423,0.11658219826585765,0.7668356034682847,control,1
Pen 5,220228_220407,6,2022-03-18,0.8939083068760344,0.10609169312396571,0.7878166137520686,control,1
Pen 5,220228_220407,7,2022-03-17,0.8965100526241351,0.10348994737586499,0.79302010524827,control,1
Pen 5,220228_220407,8,2022-03-16,0.8948256017822932,0.10517439821770685,0.7896512035645863,control,1
Pen 5,220228_220407,9,2022-03-15,0.8867489228874228,0.1132510771125773,0.7734978457748455,control,1
Pen 5,220228_220407,10,2022-03-14,0.8961845070747806,0.10381549292521954,0.792369014149561,control,1
Pen 5,220228_220407,0,2022-03-05,0.8556534412585703,0.14434655874142963,0.7113068825171407,control,2
Pen 5,220228_220407,1,2022-03-04,0.855018610079536,0.14498138992046414,0.7100372201590717,control,2
Pen 5,220228_220407,2,2022-03-03,0.8704276606979683,0.12957233930203174,0.7408553213959365,control,2
Pen 5,220228_220407,3,2022-03-02,0.8560279376032843,0.14397206239671567,0.7120558752065685,control,2
Pen 5,220228_220407,4,2022-03-01,0.8395622890749751,0.16043771092502482,0.6791245781499503,control,2
Pen 5,220228_220407,5,2022-02-28,0.8260439910208608,0.1739560089791392,0.6520879820417216,control,2
Pen 5,220228_220407,0,2022-03-08,0.84710138297072,0.15289861702927987,0.6942027659414403,control,3
Pen 5,220228_220407,1,2022-03-07,0.864104065224102,0.13589593477589798,0.7282081304482041,control,3
Pen 5,220228_220407,2,2022-03-06,0.8480419609158507,0.1519580390841492,0.6960839218317014,control,3
Pen 5,220228_220407,3,2022-03-05,0.8556534412585703,0.14434655874142963,0.7113068825171407,control,3
Pen 5,220228_220407,4,2022-03-04,0.855018610079536,0.14498138992046414,0.7100372201590717,control,3
Pen 5,220228_220407,5,2022-03-03,0.8704276606979683,0.12957233930203174,0.7408553213959365,control,3
Pen 5,220228_220407,6,2022-03-02,0.8560279376032843,0.14397206239671567,0.7120558752065685,control,3
Pen 5,220228_220407,7,2022-03-01,0.8395622890749751,0.16043771092502482,0.6791245781499503,control,3
Pen 5,220228_220407,8,2022-02-28,0.8260439910208608,0.1739560089791392,0.6520879820417216,control,3
Pen 5,220228_220407,0,2022-03-13,0.8955196700113052,0.10448032998869483,0.7910393400226104,control,4
Pen 5,220228_220407,1,2022-03-12,0.892415237672751,0.10758476232724896,0.7848304753455021,control,4
Pen 5,220228_220407,2,2022-03-11,0.869267382468656,0.13073261753134416,0.7385347649373117,control,4
Pen 5,220228_220407,3,2022-03-10,0.844920969504467,0.1550790304955331,0.6898419390089338,control,4
Pen 5,220228_220407,4,2022-03-09,0.8405483211897476,0.15945167881025238,0.6810966423794952,control,4
Pen 5,220228_220407,5,2022-03-08,0.84710138297072,0.15289861702927987,0.6942027659414403,control,4
Pen 5,220228_220407,6,2022-03-07,0.864104065224102,0.13589593477589798,0.7282081304482041,control,4
Pen 5,220228_220407,7,2022-03-06,0.8480419609158507,0.1519580390841492,0.6960839218317014,control,4
Pen 5,220228_220407,8,2022-03-05,0.8556534412585703,0.14434655874142963,0.7113068825171407,control,4
Pen 5,220228_220407,9,2022-03-04,0.855018610079536,0.14498138992046414,0.7100372201590717,control,4
Pen 5,220228_220407,10,2022-03-03,0.8704276606979683,0.12957233930203174,0.7408553213959365,control,4
Pen 5,220228_220407,0,2022-03-09,0.8405483211897476,0.15945167881025238,0.6810966423794952,control,5
Pen 5,220228_220407,1,2022-03-08,0.84710138297072,0.15289861702927987,0.6942027659414403,control,5
Pen 5,220228_220407,2,2022-03-07,0.864104065224102,0.13589593477589798,0.7282081304482041,control,5
Pen 5,220228_220407,3,2022-03-06,0.8480419609158507,0.1519580390841492,0.6960839218317014,control,5
Pen 5,220228_220407,4,2022-03-05,0.8556534412585703,0.14434655874142963,0.7113068825171407,control,5
Pen 5,220228_220407,5,2022-03-04,0.855018610079536,0.14498138992046414,0.7100372201590717,control,5
Pen 5,220228_220407,6,2022-03-03,0.8704276606979683,0.12957233930203174,0.7408553213959365,control,5
Pen 5,220228_220407,7,2022-03-02,0.8560279376032843,0.14397206239671567,0.7120558752065685,control,5
Pen 5,220228_220407,8,2022-03-01,0.8395622890749751,0.16043771092502482,0.6791245781499503,control,5
Pen 5,220228_220407,9,2022-02-28,0.8260439910208608,0.1739560089791392,0.6520879820417216,control,5
Pen 5,221219_230126,0,2022-12-27,0.8545872390556828,0.14541276094431718,0.7091744781113656,control,1
Pen 5,221219_230126,1,2022-12-26,0.8264134821341552,0.1735865178658449,0.6528269642683103,control,1
Pen 5,221219_230126,2,2022-12-25,0.7964654741243021,0.20353452587569779,0.5929309482486045,control,1
Pen 5,221219_230126,3,2022-12-24,0.7743506688804281,0.2256493311195719,0.5487013377608563,control,1
Pen 5,221219_230126,4,2022-12-23,0.7865334303805557,0.2134665696194443,0.5730668607611115,control,1
Pen 5,221219_230126,5,2022-12-22,0.7898726830488161,0.21012731695118395,0.579745366097632,control,1
Pen 5,221219_230126,6,2022-12-21,0.7940063892281269,0.20599361077187306,0.5880127784562539,control,1
Pen 5,221219_230126,7,2022-12-20,0.7994379190223615,0.20056208097763858,0.5988758380447229,control,1
Pen 5,221219_230126,8,2022-12-19,0.8073484628080169,0.19265153719198316,0.6146969256160337,control,1
Pen 5,221219_230126,0,2022-12-28,0.8571659192828317,0.14283408071716838,0.7143318385656633,control,2
Pen 5,221219_230126,1,2022-12-27,0.8545872390556828,0.14541276094431718,0.7091744781113656,control,2
Pen 5,221219_230126,2,2022-12-26,0.8264134821341552,0.1735865178658449,0.6528269642683103,control,2
Pen 5,221219_230126,3,2022-12-25,0.7964654741243021,0.20353452587569779,0.5929309482486045,control,2
Pen 5,221219_230126,4,2022-12-24,0.7743506688804281,0.2256493311195719,0.5487013377608563,control,2
Pen 5,221219_230126,5,2022-12-23,0.7865334303805557,0.2134665696194443,0.5730668607611115,control,2
Pen 5,221219_230126,6,2022-12-22,0.7898726830488161,0.21012731695118395,0.579745366097632,control,2
Pen 5,221219_230126,7,2022-12-21,0.7940063892281269,0.20599361077187306,0.5880127784562539,control,2
Pen 5,221219_230126,8,2022-12-20,0.7994379190223615,0.20056208097763858,0.5988758380447229,control,2
Pen 5,221219_230126,9,2022-12-19,0.8073484628080169,0.19265153719198316,0.6146969256160337,control,2
Pen 5,221219_230126,0,2022-12-31,0.8361513626304292,0.16384863736957078,0.6723027252608583,control,3
Pen 5,221219_230126,1,2022-12-30,0.8449001546570526,0.15509984534294738,0.6898003093141053,control,3
Pen 5,221219_230126,2,2022-12-29,0.8502597450143371,0.14974025498566287,0.7005194900286743,control,3
Pen 5,221219_230126,3,2022-12-28,0.8571659192828317,0.14283408071716838,0.7143318385656633,control,3
Pen 5,221219_230126,4,2022-12-27,0.8545872390556828,0.14541276094431718,0.7091744781113656,control,3
Pen 5,221219_230126,5,2022-12-26,0.8264134821341552,0.1735865178658449,0.6528269642683103,control,3
Pen 5,221219_230126,6,2022-12-25,0.7964654741243021,0.20353452587569779,0.5929309482486045,control,3
Pen 5,221219_230126,7,2022-12-24,0.7743506688804281,0.2256493311195719,0.5487013377608563,control,3
Pen 5,221219_230126,8,2022-12-23,0.7865334303805557,0.2134665696194443,0.5730668607611115,control,3
Pen 5,221219_230126,9,2022-12-22,0.7898726830488161,0.21012731695118395,0.579745366097632,control,3
Pen 5,221219_230126,10,2022-12-21,0.7940063892281269,0.20599361077187306,0.5880127784562539,control,3
Pen 5,221219_230126,0,2022-12-25,0.7964654741243021,0.20353452587569779,0.5929309482486045,control,4
Pen 5,221219_230126,1,2022-12-24,0.7743506688804281,0.2256493311195719,0.5487013377608563,control,4
Pen 5,221219_230126,2,2022-12-23,0.7865334303805557,0.2134665696194443,0.5730668607611115,control,4
Pen 5,221219_230126,3,2022-12-22,0.7898726830488161,0.21012731695118395,0.579745366097632,control,4
Pen 5,221219_230126,4,2022-12-21,0.7940063892281269,0.20599361077187306,0.5880127784562539,control,4
Pen 5,221219_230126,5,2022-12-20,0.7994379190223615,0.20056208097763858,0.5988758380447229,control,4
Pen 5,221219_230126,6,2022-12-19,0.8073484628080169,0.19265153719198316,0.6146969256160337,control,4
Pen 5,221219_230126,0,2022-12-30,0.8449001546570526,0.15509984534294738,0.6898003093141053,control,5
Pen 5,221219_230126,1,2022-12-29,0.8502597450143371,0.14974025498566287,0.7005194900286743,control,5
Pen 5,221219_230126,2,2022-12-28,0.8571659192828317,0.14283408071716838,0.7143318385656633,control,5
Pen 5,221219_230126,3,2022-12-27,0.8545872390556828,0.14541276094431718,0.7091744781113656,control,5
Pen 5,221219_230126,4,2022-12-26,0.8264134821341552,0.1735865178658449,0.6528269642683103,control,5
Pen 5,221219_230126,5,2022-12-25,0.7964654741243021,0.20353452587569779,0.5929309482486045,control,5
Pen 5,221219_230126,6,2022-12-24,0.7743506688804281,0.2256493311195719,0.5487013377608563,control,5
Pen 5,221219_230126,7,2022-12-23,0.7865334303805557,0.2134665696194443,0.5730668607611115,control,5
Pen 5,221219_230126,8,2022-12-22,0.7898726830488161,0.21012731695118395,0.579745366097632,control,5
Pen 5,221219_230126,9,2022-12-21,0.7940063892281269,0.20599361077187306,0.5880127784562539,control,5
Pen 5,221219_230126,10,2022-12-20,0.7994379190223615,0.20056208097763858,0.5988758380447229,control,5
Pen 6,211230_220120,0,2022-01-07,0.9167064759647857,0.08329352403521434,0.8334129519295713,control,1
Pen 6,211230_220120,1,2022-01-06,0.9296363020915033,0.07036369790849663,0.8592726041830069,control,1
Pen 6,211230_220120,2,2022-01-05,0.9361693440709596,0.06383065592904043,0.8723386881419191,control,1
Pen 6,211230_220120,3,2022-01-04,0.9346088379433518,0.06539116205664826,0.8692176758867035,control,1
Pen 6,211230_220120,4,2022-01-03,0.9268788451446407,0.07312115485535932,0.8537576902892813,control,1
Pen 6,211230_220120,5,2022-01-02,0.9132353058126427,0.08676469418735744,0.8264706116252852,control,1
Pen 6,211230_220120,6,2022-01-01,0.9054753447805467,0.09452465521945347,0.8109506895610932,control,1
Pen 6,211230_220120,7,2021-12-31,0.9051420698203841,0.09485793017961593,0.8102841396407682,control,1
Pen 6,211230_220120,8,2021-12-30,0.9080557344234494,0.09194426557655055,0.8161114688468989,control,1
Pen 6,211230_220120,0,2022-01-05,0.9361693440709596,0.06383065592904043,0.8723386881419191,control,2
Pen 6,211230_220120,1,2022-01-04,0.9346088379433518,0.06539116205664826,0.8692176758867035,control,2
Pen 6,211230_220120,2,2022-01-03,0.9268788451446407,0.07312115485535932,0.8537576902892813,control,2
Pen 6,211230_220120,3,2022-01-02,0.9132353058126427,0.08676469418735744,0.8264706116252852,control,2
Pen 6,211230_220120,4,2022-01-01,0.9054753447805467,0.09452465521945347,0.8109506895610932,control,2
Pen 6,211230_220120,5,2021-12-31,0.9051420698203841,0.09485793017961593,0.8102841396407682,control,2
Pen 6,211230_220120,6,2021-12-30,0.9080557344234494,0.09194426557655055,0.8161114688468989,control,2
Pen 6,211230_220120,0,2022-01-08,0.9149947646952293,0.08500523530477082,0.8299895293904583,control,3
Pen 6,211230_220120,1,2022-01-07,0.9167064759647857,0.08329352403521434,0.8334129519295713,control,3
Pen 6,211230_220120,2,2022-01-06,0.9296363020915033,0.07036369790849663,0.8592726041830069,control,3
Pen 6,211230_220120,3,2022-01-05,0.9361693440709596,0.06383065592904043,0.8723386881419191,control,3
Pen 6,211230_220120,4,2022-01-04,0.9346088379433518,0.06539116205664826,0.8692176758867035,control,3
Pen 6,211230_220120,5,2022-01-03,0.9268788451446407,0.07312115485535932,0.8537576902892813,control,3
Pen 6,211230_220120,6,2022-01-02,0.9132353058126427,0.08676469418735744,0.8264706116252852,control,3
Pen 6,211230_220120,7,2022-01-01,0.9054753447805467,0.09452465521945347,0.8109506895610932,control,3
Pen 6,211230_220120,8,2021-12-31,0.9051420698203841,0.09485793017961593,0.8102841396407682,control,3
Pen 6,211230_220120,9,2021-12-30,0.9080557344234494,0.09194426557655055,0.8161114688468989,control,3
Pen 6,211230_220120,0,2022-01-04,0.9346088379433518,0.06539116205664826,0.8692176758867035,control,4
Pen 6,211230_220120,1,2022-01-03,0.9268788451446407,0.07312115485535932,0.8537576902892813,control,4
Pen 6,211230_220120,2,2022-01-02,0.9132353058126427,0.08676469418735744,0.8264706116252852,control,4
Pen 6,211230_220120,3,2022-01-01,0.9054753447805467,0.09452465521945347,0.8109506895610932,control,4
Pen 6,211230_220120,4,2021-12-31,0.9051420698203841,0.09485793017961593,0.8102841396407682,control,4
Pen 6,211230_220120,5,2021-12-30,0.9080557344234494,0.09194426557655055,0.8161114688468989,control,4
Pen 6,211230_220120,0,2022-01-06,0.9296363020915033,0.07036369790849663,0.8592726041830069,control,5
Pen 6,211230_220120,1,2022-01-05,0.9361693440709596,0.06383065592904043,0.8723386881419191,control,5
Pen 6,211230_220120,2,2022-01-04,0.9346088379433518,0.06539116205664826,0.8692176758867035,control,5
Pen 6,211230_220120,3,2022-01-03,0.9268788451446407,0.07312115485535932,0.8537576902892813,control,5
Pen 6,211230_220120,4,2022-01-02,0.9132353058126427,0.08676469418735744,0.8264706116252852,control,5
Pen 6,211230_220120,5,2022-01-01,0.9054753447805467,0.09452465521945347,0.8109506895610932,control,5
Pen 6,211230_220120,6,2021-12-31,0.9051420698203841,0.09485793017961593,0.8102841396407682,control,5
Pen 6,211230_220120,7,2021-12-30,0.9080557344234494,0.09194426557655055,0.8161114688468989,control,5
Pen 6,220228_220407,0,2022-03-08,0.8894343525455025,0.11056564745449744,0.7788687050910049,control,1
Pen 6,220228_220407,1,2022-03-07,0.8924392102703395,0.1075607897296605,0.784878420540679,control,1
Pen 6,220228_220407,2,2022-03-06,0.8826868106757004,0.11731318932429964,0.7653736213514007,control,1
Pen 6,220228_220407,3,2022-03-05,0.8858366906363576,0.11416330936364234,0.7716733812727153,control,1
Pen 6,220228_220407,4,2022-03-04,0.8911140312440889,0.10888596875591111,0.7822280624881778,control,1
Pen 6,220228_220407,5,2022-03-03,0.9015817348120794,0.09841826518792064,0.8031634696241587,control,1
Pen 6,220228_220407,6,2022-03-02,0.8825146808778057,0.11748531912219433,0.7650293617556114,control,1
Pen 6,220228_220407,7,2022-03-01,0.8629506396846685,0.13704936031533166,0.7259012793693368,control,1
Pen 6,220228_220407,8,2022-02-28,0.8490173872293143,0.15098261277068567,0.6980347744586287,control,1
Pen 6,220228_220407,0,2022-03-13,0.9276793991588176,0.07232060084118243,0.8553587983176351,control,2
Pen 6,220228_220407,1,2022-03-12,0.9109808093822122,0.08901919061778785,0.8219616187644244,control,2
Pen 6,220228_220407,2,2022-03-11,0.8988264522763578,0.10117354772364216,0.7976529045527156,control,2
Pen 6,220228_220407,3,2022-03-10,0.8864273495694549,0.11357265043054497,0.77285469913891,control,2
Pen 6,220228_220407,4,2022-03-09,0.8892871856797671,0.11071281432023294,0.778574371359534,control,2
Pen 6,220228_220407,5,2022-03-08,0.8894343525455025,0.11056564745449744,0.7788687050910049,control,2
Pen 6,220228_220407,6,2022-03-07,0.8924392102703395,0.1075607897296605,0.784878420540679,control,2
Pen 6,220228_220407,7,2022-03-06,0.8826868106757004,0.11731318932429964,0.7653736213514007,control,2
Pen 6,220228_220407,8,2022-03-05,0.8858366906363576,0.11416330936364234,0.7716733812727153,control,2
Pen 6,220228_220407,9,2022-03-04,0.8911140312440889,0.10888596875591111,0.7822280624881778,control,2
Pen 6,220228_220407,10,2022-03-03,0.9015817348120794,0.09841826518792064,0.8031634696241587,control,2
Pen 6,220228_220407,0,2022-03-12,0.9109808093822122,0.08901919061778785,0.8219616187644244,control,3
Pen 6,220228_220407,1,2022-03-11,0.8988264522763578,0.10117354772364216,0.7976529045527156,control,3
Pen 6,220228_220407,2,2022-03-10,0.8864273495694549,0.11357265043054497,0.77285469913891,control,3
Pen 6,220228_220407,3,2022-03-09,0.8892871856797671,0.11071281432023294,0.778574371359534,control,3
Pen 6,220228_220407,4,2022-03-08,0.8894343525455025,0.11056564745449744,0.7788687050910049,control,3
Pen 6,220228_220407,5,2022-03-07,0.8924392102703395,0.1075607897296605,0.784878420540679,control,3
Pen 6,220228_220407,6,2022-03-06,0.8826868106757004,0.11731318932429964,0.7653736213514007,control,3
Pen 6,220228_220407,7,2022-03-05,0.8858366906363576,0.11416330936364234,0.7716733812727153,control,3
Pen 6,220228_220407,8,2022-03-04,0.8911140312440889,0.10888596875591111,0.7822280624881778,control,3
Pen 6,220228_220407,9,2022-03-03,0.9015817348120794,0.09841826518792064,0.8031634696241587,control,3
Pen 6,220228_220407,10,2022-03-02,0.8825146808778057,0.11748531912219433,0.7650293617556114,control,3
Pen 6,220228_220407,0,2022-03-16,0.9323185041150931,0.06768149588490704,0.864637008230186,control,4
Pen 6,220228_220407,1,2022-03-15,0.930134116679724,0.06986588332027598,0.8602682333594479,control,4
Pen 6,220228_220407,2,2022-03-14,0.9322651732305153,0.06773482676948471,0.8645303464610307,control,4
Pen 6,220228_220407,3,2022-03-13,0.9276793991588176,0.07232060084118243,0.8553587983176351,control,4
Pen 6,220228_220407,4,2022-03-12,0.9109808093822122,0.08901919061778785,0.8219616187644244,control,4
Pen 6,220228_220407,5,2022-03-11,0.8988264522763578,0.10117354772364216,0.7976529045527156,control,4
Pen 6,220228_220407,6,2022-03-10,0.8864273495694549,0.11357265043054497,0.77285469913891,control,4
Pen 6,220228_220407,7,2022-03-09,0.8892871856797671,0.11071281432023294,0.778574371359534,control,4
Pen 6,220228_220407,8,2022-03-08,0.8894343525455025,0.11056564745449744,0.7788687050910049,control,4
Pen 6,220228_220407,9,2022-03-07,0.8924392102703395,0.1075607897296605,0.784878420540679,control,4
Pen 6,220228_220407,10,2022-03-06,0.8826868106757004,0.11731318932429964,0.7653736213514007,control,4
Pen 6,220228_220407,0,2022-03-22,0.862726523417871,0.137273476582129,0.725453046835742,control,5
Pen 6,220228_220407,1,2022-03-21,0.9011230215837012,0.09887697841629887,0.8022460431674023,control,5
Pen 6,220228_220407,2,2022-03-20,0.9136317085607306,0.08636829143926927,0.8272634171214616,control,5
Pen 6,220228_220407,3,2022-03-19,0.9272062994519344,0.07279370054806555,0.854412598903869,control,5
Pen 6,220228_220407,4,2022-03-18,0.9306969055236841,0.06930309447631598,0.8613938110473681,control,5
Pen 6,220228_220407,5,2022-03-17,0.9318037806216282,0.06819621937837189,0.8636075612432562,control,5
Pen 6,220228_220407,6,2022-03-16,0.9323185041150931,0.06768149588490704,0.864637008230186,control,5
Pen 6,220228_220407,7,2022-03-15,0.930134116679724,0.06986588332027598,0.8602682333594479,control,5
Pen 6,220228_220407,8,2022-03-14,0.9322651732305153,0.06773482676948471,0.8645303464610307,control,5
Pen 6,220228_220407,9,2022-03-13,0.9276793991588176,0.07232060084118243,0.8553587983176351,control,5
Pen 6,220228_220407,10,2022-03-12,0.9109808093822122,0.08901919061778785,0.8219616187644244,control,5
Pen 6,220725_220905,0,2022-08-07,0.8405771584148174,0.1594228415851826,0.6811543168296348,control,1
Pen 6,220725_220905,1,2022-08-06,0.8083884047510317,0.1916115952489683,0.6167768095020634,control,1
Pen 6,220725_220905,2,2022-08-05,0.7859313678362646,0.21406863216373548,0.5718627356725291,control,1
Pen 6,220725_220905,3,2022-08-04,0.7558544283183215,0.24414557168167858,0.5117088566366429,control,1
Pen 6,220725_220905,4,2022-08-03,0.7267500376680137,0.2732499623319863,0.4535000753360275,control,1
Pen 6,220725_220905,5,2022-08-02,0.7106403251788939,0.2893596748211061,0.4212806503577879,control,1
Pen 6,220725_220905,6,2022-08-01,0.6862873423227263,0.3137126576772737,0.3725746846454527,control,1
Pen 6,220725_220905,7,2022-07-31,0.6726333937547254,0.32736660624527464,0.3452667875094508,control,1
Pen 6,220725_220905,8,2022-07-30,0.6445575271686926,0.3554424728313073,0.2891150543373852,control,1
Pen 6,220725_220905,9,2022-07-29,0.6332984218525789,0.36670157814742105,0.26659684370515785,control,1
Pen 6,220725_220905,10,2022-07-28,0.669342255465105,0.33065774453489505,0.33868451093020985,control,1
Pen 6,220725_220905,0,2022-08-05,0.7859313678362646,0.21406863216373548,0.5718627356725291,control,2
Pen 6,220725_220905,1,2022-08-04,0.7558544283183215,0.24414557168167858,0.5117088566366429,control,2
Pen 6,220725_220905,2,2022-08-03,0.7267500376680137,0.2732499623319863,0.4535000753360275,control,2
Pen 6,220725_220905,3,2022-08-02,0.7106403251788939,0.2893596748211061,0.4212806503577879,control,2
Pen 6,220725_220905,4,2022-08-01,0.6862873423227263,0.3137126576772737,0.3725746846454527,control,2
Pen 6,220725_220905,5,2022-07-31,0.6726333937547254,0.32736660624527464,0.3452667875094508,control,2
Pen 6,220725_220905,6,2022-07-30,0.6445575271686926,0.3554424728313073,0.2891150543373852,control,2
Pen 6,220725_220905,7,2022-07-29,0.6332984218525789,0.36670157814742105,0.26659684370515785,control,2
Pen 6,220725_220905,8,2022-07-28,0.669342255465105,0.33065774453489505,0.33868451093020985,control,2
Pen 6,220725_220905,9,2022-07-27,0.6684623411233508,0.3315376588766491,0.3369246822467018,control,2
Pen 6,220725_220905,10,2022-07-26,0.716731404797868,0.2832685952021319,0.43346280959573624,control,2
Pen 6,220725_220905,0,2022-08-09,0.8632642244632271,0.13673577553677288,0.7265284489264542,control,3
Pen 6,220725_220905,1,2022-08-08,0.8603041592757988,0.13969584072420124,0.7206083185515975,control,3
Pen 6,220725_220905,2,2022-08-07,0.8405771584148174,0.1594228415851826,0.6811543168296348,control,3
Pen 6,220725_220905,3,2022-08-06,0.8083884047510317,0.1916115952489683,0.6167768095020634,control,3
Pen 6,220725_220905,4,2022-08-05,0.7859313678362646,0.21406863216373548,0.5718627356725291,control,3
Pen 6,220725_220905,5,2022-08-04,0.7558544283183215,0.24414557168167858,0.5117088566366429,control,3
Pen 6,220725_220905,6,2022-08-03,0.7267500376680137,0.2732499623319863,0.4535000753360275,control,3
Pen 6,220725_220905,7,2022-08-02,0.7106403251788939,0.2893596748211061,0.4212806503577879,control,3
Pen 6,220725_220905,8,2022-08-01,0.6862873423227263,0.3137126576772737,0.3725746846454527,control,3
Pen 6,220725_220905,9,2022-07-31,0.6726333937547254,0.32736660624527464,0.3452667875094508,control,3
Pen 6,220725_220905,10,2022-07-30,0.6445575271686926,0.3554424728313073,0.2891150543373852,control,3
Pen 6,220725_220905,0,2022-08-18,0.8928520910098801,0.10714790899011989,0.7857041820197601,control,4
Pen 6,220725_220905,1,2022-08-17,0.8828915694411495,0.11710843055885041,0.765783138882299,control,4
Pen 6,220725_220905,2,2022-08-16,0.8807004201715959,0.11929957982840415,0.7614008403431917,control,4
Pen 6,220725_220905,3,2022-08-15,0.8700435594701181,0.12995644052988176,0.7400871189402364,control,4
Pen 6,220725_220905,4,2022-08-14,0.8770401157142956,0.12295988428570427,0.7540802314285914,control,4
Pen 6,220725_220905,5,2022-08-13,0.8849366750052731,0.11506332499472698,0.769873350010546,control,4
Pen 6,220725_220905,6,2022-08-12,0.907707168675696,0.09229283132430394,0.8154143373513922,control,4
Pen 6,220725_220905,7,2022-08-11,0.8970449874500773,0.10295501254992268,0.7940899749001548,control,4
Pen 6,220725_220905,8,2022-08-10,0.8851271558557393,0.11487284414426073,0.7702543117114785,control,4
Pen 6,220725_220905,9,2022-08-09,0.8632642244632271,0.13673577553677288,0.7265284489264542,control,4
Pen 6,220725_220905,10,2022-08-08,0.8603041592757988,0.13969584072420124,0.7206083185515975,control,4
Pen 6,220725_220905,0,2022-08-24,0.9128402011851472,0.08715979881485279,0.8256804023702943,control,5
Pen 6,220725_220905,1,2022-08-23,0.9086865673312389,0.09131343266876106,0.8173731346624779,control,5
